Updated On,State,Total Individuals Vaccinated,Total Sessions Conducted,Total Sites ,First Dose Administered,Second Dose Administered,Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Covaxin Administered,Total CoviShield Administered,AEFI,18-30 years (Age),30-45 years (Age),45-60 years (Age),60+ years (Age),Total Doses Administered
07/02/2021,Rajasthan,436384.0,10307.0,3554.0,436384.0,0.0,218459.0,217874.0,51.0,41376.0,395008.0,,,,,,436384
08/02/2021,Rajasthan,462139.0,10354.0,3563.0,462139.0,0.0,241204.0,220884.0,51.0,60860.0,401279.0,,,,,,462139
09/02/2021,Rajasthan,467360.0,11159.0,3738.0,467360.0,0.0,245726.0,221583.0,51.0,63847.0,403513.0,,,,,,467360
10/02/2021,Rajasthan,534459.0,12011.0,3879.0,534459.0,0.0,304744.0,229664.0,51.0,104265.0,430194.0,,,,,,534459
11/02/2021,Rajasthan,566165.0,12418.0,3925.0,566165.0,0.0,323837.0,242271.0,57.0,112490.0,453675.0,,,,,,566165
12/02/2021,Rajasthan,582386.0,12550.0,3932.0,582386.0,0.0,337402.0,244927.0,57.0,122064.0,460322.0,,,,,,582386
13/02/2021,Rajasthan,585570.0,12601.0,3939.0,585570.0,0.0,339932.0,245581.0,57.0,123301.0,462269.0,,,,,,585570
14/02/2021,Rajasthan,586110.0,12893.0,3962.0,586110.0,0.0,340454.0,245599.0,57.0,123790.0,462320.0,,,,,,586110
15/02/2021,Rajasthan,603314.0,13144.0,3990.0,603314.0,8179.0,353175.0,250082.0,57.0,127608.0,475706.0,,,,,,611493
16/02/2021,Rajasthan,612615.0,13994.0,4246.0,612615.0,13866.0,359118.0,253439.0,58.0,128885.0,483730.0,,,,,,626481
17/02/2021,Rajasthan,732921.0,14076.0,4248.0,732921.0,14561.0,443457.0,289405.0,59.0,157772.0,575149.0,,,,,,747482
18/02/2021,Rajasthan,717526.0,14748.0,4306.0,717526.0,14879.0,436418.0,281050.0,58.0,158765.0,558761.0,,,,,,732405
19/02/2021,Rajasthan,772221.0,15124.0,4307.0,772221.0,18015.0,471062.0,301096.0,63.0,165082.0,607139.0,,,,,,790236
20/02/2021,Rajasthan,773238.0,15191.0,4307.0,773238.0,36825.0,471600.0,301575.0,63.0,165255.0,607983.0,,,,,,810063
21/02/2021,Rajasthan,773239.0,15470.0,4308.0,773239.0,36838.0,471600.0,301576.0,63.0,165255.0,607984.0,,,,,,810077
22/02/2021,Rajasthan,773521.0,15936.0,4310.0,773521.0,62973.0,471787.0,301675.0,59.0,165282.0,608239.0,,,,,,836494
23/02/2021,Rajasthan,774043.0,16673.0,4311.0,774043.0,92142.0,472122.0,301862.0,59.0,165455.0,608588.0,,,,,,866185
24/02/2021,Rajasthan,774498.0,17213.0,4364.0,774498.0,145389.0,472265.0,302174.0,59.0,165474.0,609024.0,,,,,,919887
25/02/2021,Rajasthan,788094.0,18219.0,4369.0,788094.0,151718.0,482335.0,305686.0,73.0,167268.0,620826.0,,,,,,939812
26/02/2021,Rajasthan,789478.0,18338.0,4371.0,789478.0,220942.0,482873.0,306532.0,73.0,167373.0,622105.0,,,,,,1010420
27/02/2021,Rajasthan,789478.0,18338.0,4371.0,789478.0,220942.0,482873.0,306532.0,73.0,167373.0,622105.0,,,,,,1010420
28/02/2021,Rajasthan,789480.0,19650.0,4455.0,789480.0,220942.0,482875.0,306532.0,73.0,167374.0,622106.0,,,,,,1010422
01/03/2021,Rajasthan,789480.0,22865.0,4580.0,789480.0,220942.0,482875.0,306532.0,73.0,167374.0,622106.0,,,,,,1010422
02/03/2021,Rajasthan,963857.0,27612.0,4758.0,963857.0,250003.0,579882.0,383880.0,95.0,168009.0,795848.0,,,,,,1213860
03/03/2021,Rajasthan,1160351.0,32197.0,5222.0,1160351.0,263418.0,685656.0,474571.0,124.0,168392.0,991959.0,,,,,,1423769
04/03/2021,Rajasthan,1256310.0,37461.0,5535.0,1256310.0,276049.0,737692.0,518483.0,135.0,168611.0,1087699.0,,,,,,1532359
05/03/2021,Rajasthan,1486399.0,44135.0,5659.0,1486399.0,297090.0,858629.0,627596.0,174.0,169388.0,1317011.0,,,,,,1783489
06/03/2021,Rajasthan,1704633.0,45889.0,5687.0,1704633.0,319420.0,970477.0,733943.0,213.0,171194.0,1533439.0,,,,,,2024053
07/03/2021,Rajasthan,1716982.0,48439.0,5748.0,1716982.0,320170.0,976607.0,740162.0,213.0,171308.0,1545674.0,,,,,,2037152
08/03/2021,Rajasthan,1888485.0,50416.0,5807.0,1888485.0,337125.0,1066552.0,821696.0,237.0,173356.0,1715129.0,,,,,,2225610
09/03/2021,Rajasthan,1960495.0,260110.0,1115.0,1603603.0,356892.0,1112019.0,848228.0,248.0,190132.0,1770304.0,,,,,,1960495
10/03/2021,Rajasthan,2085412.0,341275.0,1514.0,1685982.0,399430.0,1191172.0,893979.0,261.0,219703.0,1865650.0,,,,,,2085412
11/03/2021,Rajasthan,2089766.0,25650.0,97.0,1689250.0,400516.0,1193914.0,895591.0,261.0,220883.0,1868824.0,,,,,,2089766
12/03/2021,Rajasthan,2263958.0,510616.0,2229.0,1834674.0,429284.0,1290881.0,972806.0,271.0,235130.0,2028769.0,,,,,,2263958
13/03/2021,Rajasthan,2446510.0,554552.0,2408.0,2002259.0,444251.0,1385578.0,1060645.0,287.0,242092.0,2204359.0,,,,,,2446510
14/03/2021,Rajasthan,2456156.0,27450.0,110.0,2011583.0,444573.0,1390517.0,1065352.0,287.0,242408.0,2213689.0,,,,,,2456156
15/03/2021,Rajasthan,2649046.0,638550.0,2763.0,2190626.0,458420.0,1490367.0,1158369.0,310.0,248718.0,2400269.0,,,,,,2649046
16/03/2021,Rajasthan,2751567.0,660114.0,2833.0,2751567.0,471429.0,1504301.0,1246933.0,333.0,283600.0,2939396.0,244.0,78611.0,438216.0,561173.0,1672222.0,3222996
17/03/2021,Rajasthan,3045459.0,708999.0,3032.0,3045459.0,579304.0,1655199.0,1389887.0,373.0,312125.0,3312638.0,250.0,79260.0,449568.0,607445.0,1907825.0,3624763
18/03/2021,Rajasthan,3093912.0,194670.0,976.0,3093912.0,592487.0,1679748.0,1413783.0,381.0,319641.0,3366758.0,253.0,79453.0,451280.0,616355.0,1945460.0,3686399
19/03/2021,Rajasthan,3315225.0,710107.0,3217.0,3315225.0,621734.0,1788395.0,1526415.0,415.0,327954.0,3609005.0,257.0,80178.0,457119.0,651006.0,2125547.0,3936959
20/03/2021,Rajasthan,3546499.0,674526.0,3097.0,3546499.0,634077.0,1899686.0,1646370.0,443.0,331638.0,3848938.0,261.0,81032.0,461253.0,690709.0,2312126.0,4180576
21/03/2021,Rajasthan,3584419.0,69150.0,294.0,3584419.0,635043.0,1917754.0,1666217.0,448.0,332116.0,3887346.0,261.0,81088.0,461787.0,698742.0,2341421.0,4219462
22/03/2021,Rajasthan,3755021.0,703779.0,3271.0,3755021.0,640899.0,2000672.0,1753879.0,470.0,334418.0,4061502.0,264.0,81662.0,464681.0,725952.0,2481335.0,4395920
23/03/2021,Rajasthan,3995543.0,664998.0,3177.0,3995543.0,646147.0,2114680.0,1880377.0,486.0,337497.0,4304193.0,267.0,82309.0,468393.0,767991.0,2675450.0,4641690
24/03/2021,Rajasthan,4213791.0,667697.0,3230.0,4213791.0,650236.0,2217917.0,1995369.0,505.0,339380.0,4524647.0,270.0,82922.0,471555.0,807464.0,2850447.0,4864027
25/03/2021,Rajasthan,4282590.0,315400.0,1441.0,4282590.0,653585.0,2251349.0,2030726.0,515.0,341110.0,4595065.0,274.0,83347.0,473133.0,821286.0,2903420.0,4936175
26/03/2021,Rajasthan,4487127.0,740114.0,3408.0,4487127.0,658339.0,2349585.0,2137000.0,542.0,343376.0,4802090.0,274.0,83905.0,476488.0,862260.0,3063063.0,5145466
27/03/2021,Rajasthan,4671741.0,642295.0,3141.0,4671741.0,661499.0,2436831.0,2234343.0,567.0,344893.0,4988347.0,276.0,84378.0,479501.0,904170.0,3202273.0,5333240
28/03/2021,Rajasthan,4680019.0,182394.0,806.0,4680019.0,661585.0,2440674.0,2238775.0,570.0,344911.0,4996693.0,277.0,84393.0,479583.0,906517.0,3208107.0,5341604
29/03/2021,Rajasthan,4680010.0,199720.0,833.0,4680010.0,661585.0,2440662.0,2238778.0,570.0,344910.0,4996685.0,277.0,84392.0,479578.0,906516.0,3208105.0,5341595
30/03/2021,Rajasthan,4756460.0,738471.0,3322.0,4756460.0,678124.0,2477850.0,2278029.0,581.0,345708.0,5088876.0,280.0,84649.0,480825.0,923343.0,3266222.0,5434584
31/03/2021,Rajasthan,4866824.0,755551.0,3414.0,4866824.0,703424.0,2531489.0,2334732.0,603.0,347210.0,5223038.0,281.0,85010.0,482802.0,950981.0,3346601.0,5570248
01/04/2021,Rajasthan,5013880.0,798525.0,3397.0,5013880.0,726420.0,2609025.0,2404234.0,621.0,348954.0,5391346.0,287.0,85438.0,484811.0,1049936.0,3392252.0,5740300
02/04/2021,Rajasthan,5313549.0,845915.0,3641.0,5313549.0,766501.0,2760765.0,2552130.0,654.0,352408.0,5727642.0,291.0,85982.0,487749.0,1261744.0,3476625.0,6080050
03/04/2021,Rajasthan,5568003.0,741601.0,3507.0,5568003.0,801886.0,2889210.0,2678111.0,682.0,355537.0,6014352.0,296.0,86432.0,490410.0,1438475.0,3551236.0,6369889
04/04/2021,Rajasthan,5958784.0,814378.0,3565.0,5958784.0,843485.0,3084650.0,2873395.0,739.0,360390.0,6441879.0,305.0,86821.0,492410.0,1713875.0,3664226.0,6802269
05/04/2021,Rajasthan,6257503.0,985230.0,4365.0,6257503.0,883341.0,3229952.0,3026773.0,778.0,364815.0,6776029.0,308.0,86850.0,492633.0,1917362.0,3759205.0,7140844
06/04/2021,Rajasthan,6542132.0,1007765.0,4594.0,6542132.0,914100.0,3369101.0,3172210.0,821.0,367699.0,7088533.0,320.0,86858.0,492811.0,2112737.0,3848269.0,7456232
07/04/2021,Rajasthan,7175412.0,932773.0,4228.0,7175412.0,973709.0,3675847.0,3498656.0,909.0,375787.0,7773334.0,328.0,86886.0,493110.0,2550085.0,4043870.0,8149121
08/04/2021,Rajasthan,7767712.0,913200.0,4047.0,7767712.0,1034865.0,3954578.0,3812144.0,990.0,384033.0,8418544.0,349.0,86920.0,493354.0,2956577.0,4229395.0,8802577
09/04/2021,Rajasthan,8164413.0,1021361.0,4487.0,8164413.0,1078051.0,4142607.0,4020764.0,1042.0,392807.0,8849657.0,357.0,87357.0,494815.0,3226660.0,4354109.0,9242464
10/04/2021,Rajasthan,8448722.0,737480.0,3333.0,8448722.0,1114875.0,4276726.0,4170906.0,1090.0,406725.0,9156872.0,366.0,87886.0,496180.0,3422052.0,4441133.0,9563597
11/04/2021,Rajasthan,8581755.0,755450.0,3314.0,8581755.0,1133804.0,4342828.0,4237808.0,1119.0,419409.0,9296150.0,368.0,87966.0,496700.0,3513556.0,4482063.0,9715559
12/04/2021,Rajasthan,8758751.0,847609.0,3722.0,8758751.0,1165625.0,4428336.0,4329262.0,1153.0,435841.0,9488535.0,378.0,88296.0,497451.0,3632866.0,4538670.0,9924376
13/04/2021,Rajasthan,8885930.0,905490.0,3938.0,8885930.0,1194329.0,4490062.0,4394703.0,1165.0,443043.0,9637216.0,379.0,88352.0,497942.0,3715993.0,4582175.0,10080259
14/04/2021,Rajasthan,8996238.0,603620.0,2798.0,8996238.0,1227364.0,4543719.0,4451331.0,1188.0,449571.0,9774031.0,379.0,88431.0,498297.0,3787486.0,4620558.0,10223602
15/04/2021,Rajasthan,9093355.0,843904.0,3907.0,9093355.0,1264332.0,4593132.0,4499024.0,1199.0,459984.0,9897703.0,380.0,88583.0,499075.0,3848292.0,4655941.0,10357687
16/04/2021,Rajasthan,9206593.0,833373.0,3843.0,9206593.0,1316093.0,4648129.0,4557254.0,1210.0,472184.0,10050502.0,386.0,88991.0,500170.0,3919390.0,4696577.0,10522686
17/04/2021,Rajasthan,9330653.0,525550.0,2501.0,9330653.0,1365602.0,4712539.0,4616890.0,1224.0,482336.0,10213919.0,387.0,89172.0,501207.0,4000411.0,4738393.0,10696255
18/04/2021,Rajasthan,9457932.0,862716.0,4009.0,9457932.0,1425240.0,4777265.0,4679435.0,1232.0,490276.0,10392896.0,387.0,89343.0,501906.0,4082305.0,4782907.0,10883172
19/04/2021,Rajasthan,9659550.0,1024569.0,4933.0,9659550.0,1530556.0,4878583.0,4779687.0,1280.0,507024.0,10683082.0,394.0,89768.0,504407.0,4206264.0,4857633.0,11190106
20/04/2021,Rajasthan,9828071.0,964799.0,4707.0,9828071.0,1622245.0,4963543.0,4863225.0,1303.0,521341.0,10928975.0,402.0,90372.0,506435.0,4309932.0,4919853.0,11450316
21/04/2021,Rajasthan,9952126.0,733859.0,3602.0,9952126.0,1697024.0,5026114.0,4924689.0,1323.0,530945.0,11118205.0,402.0,90677.0,507728.0,4387012.0,4965231.0,11649150
22/04/2021,Rajasthan,10068970.0,893013.0,4330.0,10068970.0,1765911.0,5084570.0,4983057.0,1343.0,547308.0,11287573.0,411.0,91182.0,509852.0,4461480.0,5004970.0,11834881
23/04/2021,Rajasthan,10178146.0,857427.0,4142.0,10178146.0,1831688.0,5140847.0,5035933.0,1366.0,564359.0,11445475.0,412.0,91681.0,512707.0,4529947.0,5042320.0,12009834
24/04/2021,Rajasthan,10298265.0,588150.0,2988.0,10298265.0,1908851.0,5201166.0,5095715.0,1384.0,577931.0,11629185.0,412.0,92132.0,515055.0,4607386.0,5082192.0,12207116
25/04/2021,Rajasthan,10388394.0,538980.0,2674.0,10388394.0,1959332.0,5246928.0,5140063.0,1403.0,586354.0,11761372.0,412.0,92368.0,516582.0,4666028.0,5111910.0,12347726
26/04/2021,Rajasthan,10507761.0,803097.0,3925.0,10507761.0,2034069.0,5308015.0,5198328.0,1418.0,595246.0,11946584.0,415.0,92752.0,519698.0,4741079.0,5152716.0,12541830
27/04/2021,Rajasthan,10578840.0,756451.0,3650.0,10578840.0,2081105.0,5345296.0,5232108.0,1436.0,603228.0,12056717.0,416.0,250047.0,528355.0,4622013.0,5176907.0,12659945
28/04/2021,Rajasthan,10669656.0,619911.0,3078.0,10669656.0,2141789.0,5392437.0,5275772.0,1447.0,615176.0,12196269.0,418.0,251601.0,531718.0,4678242.0,5206576.0,12811445
29/04/2021,Rajasthan,10745384.0,607850.0,3028.0,10745384.0,2190905.0,5431773.0,5312156.0,1455.0,626969.0,12309320.0,425.0,253513.0,534803.0,4725257.0,5230492.0,12936289
30/04/2021,Rajasthan,10797155.0,692001.0,3238.0,10797155.0,2224793.0,5460840.0,5334849.0,1466.0,640765.0,12381183.0,425.0,255303.0,537753.0,4757106.0,5245660.0,13021948
01/05/2021,Rajasthan,10835900.0,746370.0,3648.0,10835900.0,2248409.0,5482092.0,5352336.0,1472.0,654958.0,12429351.0,426.0,257286.0,541150.0,4781108.0,5255021.0,13084309
02/05/2021,Rajasthan,10894243.0,575794.0,2795.0,10894243.0,2279166.0,5515534.0,5377230.0,1479.0,663156.0,12510253.0,427.0,269392.0,551658.0,4807878.0,5264033.0,13173409
03/05/2021,Rajasthan,11008158.0,836605.0,4129.0,11008158.0,2342911.0,5581571.0,5425088.0,1499.0,676497.0,12674572.0,429.0,295225.0,580179.0,4849642.0,5281828.0,13351069
04/05/2021,Rajasthan,11108037.0,831495.0,4039.0,11108037.0,2389145.0,5640432.0,5466078.0,1527.0,690074.0,12807108.0,432.0,323454.0,610786.0,4878611.0,5293886.0,13497182
05/05/2021,Rajasthan,11195379.0,876934.0,4117.0,11195379.0,2430943.0,5692350.0,5501488.0,1541.0,703252.0,12923070.0,434.0,348739.0,639527.0,4902645.0,5303168.0,13626322
06/05/2021,Rajasthan,11266670.0,727695.0,3412.0,11266670.0,2470249.0,5734197.0,5530910.0,1563.0,715559.0,13021360.0,436.0,368212.0,661307.0,4924146.0,5311699.0,13736919
07/05/2021,Rajasthan,11346992.0,628568.0,3094.0,11346992.0,2544501.0,5779245.0,5566171.0,1576.0,727581.0,13163912.0,436.0,383834.0,679983.0,4956556.0,5325312.0,13891493
08/05/2021,Rajasthan,11435174.0,719757.0,3464.0,11435174.0,2651419.0,5827059.0,5606528.0,1587.0,742510.0,13344083.0,438.0,395961.0,694952.0,5000844.0,5342110.0,14086593
09/05/2021,Rajasthan,11498654.0,363240.0,1782.0,11498654.0,2679337.0,5863900.0,5633158.0,1596.0,750745.0,13427246.0,440.0,418663.0,718175.0,5013696.0,5346808.0,14177991
10/05/2021,Rajasthan,11636945.0,506323.0,2457.0,11636945.0,2737217.0,5948412.0,5686907.0,1626.0,769632.0,13604530.0,444.0,466546.0,771726.0,5040858.0,5356394.0,14374162
11/05/2021,Rajasthan,11777805.0,534296.0,2734.0,11777805.0,2848855.0,6032949.0,5743188.0,1668.0,783988.0,13842672.0,445.0,505878.0,816486.0,5082652.0,5371241.0,14626660
12/05/2021,Rajasthan,11907840.0,568792.0,2949.0,11907840.0,2903679.0,6111049.0,5795095.0,1696.0,799889.0,14011630.0,455.0,536419.0,852002.0,5129426.0,5388312.0,14811519
13/05/2021,Rajasthan,11987039.0,389790.0,2166.0,11987039.0,2947473.0,6157626.0,5827702.0,1711.0,810885.0,14123627.0,455.0,555071.0,873753.0,5156324.0,5400122.0,14934512
14/05/2021,Rajasthan,12027499.0,299595.0,1647.0,12027499.0,2964450.0,6181222.0,5844560.0,1717.0,818326.0,14173623.0,455.0,566993.0,887477.0,5167435.0,5403802.0,14991949
15/05/2021,Rajasthan,12151403.0,450827.0,2429.0,12151403.0,2984079.0,6254687.0,5894955.0,1761.0,828697.0,14306785.0,456.0,618530.0,941422.0,5181411.0,5408122.0,15135482
16/05/2021,Rajasthan,12264148.0,359188.0,1733.0,12264148.0,2985800.0,6324309.0,5938050.0,1789.0,832498.0,14417450.0,457.0,666581.0,992157.0,5192335.0,5411047.0,15249948
17/05/2021,Rajasthan,12424705.0,618261.0,2978.0,12424705.0,2990223.0,6421150.0,6001737.0,1818.0,840830.0,14574098.0,460.0,724061.0,1052840.0,5225982.0,5419605.0,15414928
18/05/2021,Rajasthan,12550082.0,558254.0,2724.0,12550082.0,2994735.0,6495121.0,6053116.0,1845.0,848193.0,14696624.0,461.0,764123.0,1097020.0,5258910.0,5427654.0,15544817
19/05/2021,Rajasthan,,,,,,,,,,,,,,,,0
20/05/2021,Rajasthan,,,,,,,,,,,,,,,,0
16/01/2021,Sikkim,7.0,2.0,2.0,7.0,0.0,3.0,4.0,0.0,0.0,7.0,,,,,,7
17/01/2021,Sikkim,7.0,2.0,2.0,7.0,0.0,3.0,4.0,0.0,0.0,7.0,,,,,,7
18/01/2021,Sikkim,7.0,6.0,3.0,7.0,0.0,3.0,4.0,0.0,0.0,7.0,,,,,,7
19/01/2021,Sikkim,38.0,22.0,4.0,38.0,0.0,14.0,24.0,0.0,0.0,38.0,,,,,,38
20/01/2021,Sikkim,62.0,26.0,5.0,62.0,0.0,24.0,38.0,0.0,0.0,62.0,,,,,,62
21/01/2021,Sikkim,186.0,30.0,6.0,186.0,0.0,72.0,114.0,0.0,0.0,186.0,,,,,,186
22/01/2021,Sikkim,296.0,32.0,6.0,296.0,0.0,121.0,175.0,0.0,0.0,296.0,,,,,,296
23/01/2021,Sikkim,299.0,32.0,6.0,299.0,0.0,122.0,177.0,0.0,0.0,299.0,,,,,,299
24/01/2021,Sikkim,309.0,33.0,7.0,309.0,0.0,126.0,183.0,0.0,0.0,309.0,,,,,,309
25/01/2021,Sikkim,477.0,36.0,7.0,477.0,0.0,186.0,291.0,0.0,0.0,477.0,,,,,,477
26/01/2021,Sikkim,490.0,42.0,8.0,490.0,0.0,191.0,299.0,0.0,0.0,490.0,,,,,,490
27/01/2021,Sikkim,964.0,50.0,10.0,964.0,0.0,358.0,606.0,0.0,0.0,964.0,,,,,,964
28/01/2021,Sikkim,1431.0,55.0,11.0,1431.0,0.0,523.0,908.0,0.0,0.0,1431.0,,,,,,1431
29/01/2021,Sikkim,1707.0,61.0,13.0,1707.0,0.0,624.0,1083.0,0.0,0.0,1707.0,,,,,,1707
30/01/2021,Sikkim,1707.0,63.0,13.0,1707.0,0.0,624.0,1083.0,0.0,0.0,1707.0,,,,,,1707
31/01/2021,Sikkim,1709.0,66.0,13.0,1709.0,0.0,624.0,1085.0,0.0,0.0,1709.0,,,,,,1709
01/02/2021,Sikkim,1855.0,74.0,16.0,1855.0,0.0,633.0,1222.0,0.0,0.0,1855.0,,,,,,1855
02/02/2021,Sikkim,2336.0,99.0,24.0,2336.0,0.0,786.0,1550.0,0.0,0.0,2336.0,,,,,,2336
03/02/2021,Sikkim,3084.0,120.0,26.0,3084.0,0.0,931.0,2153.0,0.0,0.0,3084.0,,,,,,3084
04/02/2021,Sikkim,3923.0,125.0,28.0,3923.0,0.0,1184.0,2739.0,0.0,0.0,3923.0,,,,,,3923
05/02/2021,Sikkim,4857.0,128.0,28.0,4857.0,0.0,1492.0,3365.0,0.0,0.0,4857.0,,,,,,4857
06/02/2021,Sikkim,5089.0,131.0,30.0,5089.0,0.0,1557.0,3532.0,0.0,0.0,5089.0,,,,,,5089
07/02/2021,Sikkim,5090.0,138.0,34.0,5090.0,0.0,1558.0,3532.0,0.0,0.0,5090.0,,,,,,5090
08/02/2021,Sikkim,5726.0,141.0,34.0,5726.0,0.0,1695.0,4031.0,0.0,1.0,5725.0,,,,,,5726
09/02/2021,Sikkim,6653.0,152.0,35.0,6653.0,0.0,1937.0,4716.0,0.0,6.0,6647.0,,,,,,6653
10/02/2021,Sikkim,7478.0,157.0,35.0,7478.0,0.0,2172.0,5306.0,0.0,6.0,7472.0,,,,,,7478
11/02/2021,Sikkim,8022.0,160.0,35.0,8022.0,0.0,2406.0,5616.0,0.0,6.0,8016.0,,,,,,8022
12/02/2021,Sikkim,8041.0,160.0,35.0,8041.0,0.0,2416.0,5625.0,0.0,6.0,8035.0,,,,,,8041
13/02/2021,Sikkim,8042.0,166.0,35.0,8042.0,0.0,2417.0,5625.0,0.0,6.0,8036.0,,,,,,8042
14/02/2021,Sikkim,8042.0,167.0,35.0,8042.0,0.0,2417.0,5625.0,0.0,6.0,8036.0,,,,,,8042
15/02/2021,Sikkim,8252.0,185.0,35.0,8252.0,0.0,2591.0,5661.0,0.0,6.0,8246.0,,,,,,8252
16/02/2021,Sikkim,8849.0,206.0,35.0,8849.0,157.0,3032.0,5817.0,0.0,6.0,8843.0,,,,,,9006
17/02/2021,Sikkim,9463.0,229.0,35.0,9463.0,251.0,3479.0,5984.0,0.0,6.0,9457.0,,,,,,9714
18/02/2021,Sikkim,9981.0,250.0,35.0,9981.0,358.0,4019.0,5962.0,0.0,109.0,9872.0,,,,,,10339
19/02/2021,Sikkim,11296.0,253.0,35.0,11296.0,697.0,4829.0,6467.0,0.0,124.0,11172.0,,,,,,11993
20/02/2021,Sikkim,12222.0,257.0,35.0,12222.0,699.0,5541.0,6681.0,0.0,128.0,12094.0,,,,,,12921
21/02/2021,Sikkim,12222.0,282.0,36.0,12222.0,699.0,5541.0,6681.0,0.0,128.0,12094.0,,,,,,12921
22/02/2021,Sikkim,13766.0,300.0,39.0,13766.0,784.0,6766.0,7000.0,0.0,154.0,13612.0,,,,,,14550
23/02/2021,Sikkim,15194.0,311.0,39.0,15194.0,952.0,8008.0,7186.0,0.0,156.0,15038.0,,,,,,16146
24/02/2021,Sikkim,16382.0,323.0,39.0,16382.0,1074.0,9102.0,7280.0,0.0,158.0,16224.0,,,,,,17456
25/02/2021,Sikkim,17286.0,339.0,39.0,17286.0,1249.0,9865.0,7421.0,0.0,163.0,17123.0,,,,,,18535
26/02/2021,Sikkim,17647.0,343.0,39.0,17647.0,1465.0,10207.0,7440.0,0.0,170.0,17477.0,,,,,,19112
27/02/2021,Sikkim,17647.0,343.0,39.0,17647.0,1465.0,10207.0,7440.0,0.0,170.0,17477.0,,,,,,19112
28/02/2021,Sikkim,17647.0,351.0,39.0,17647.0,1465.0,10207.0,7440.0,0.0,170.0,17477.0,,,,,,19112
01/03/2021,Sikkim,17647.0,407.0,39.0,17647.0,1465.0,10207.0,7440.0,0.0,170.0,17477.0,,,,,,19112
02/03/2021,Sikkim,18890.0,421.0,39.0,18890.0,2101.0,11169.0,7721.0,0.0,189.0,18701.0,,,,,,20991
03/03/2021,Sikkim,20235.0,720.0,48.0,20235.0,2367.0,11997.0,8238.0,0.0,190.0,20045.0,,,,,,22602
04/03/2021,Sikkim,21853.0,738.0,48.0,21853.0,2769.0,12973.0,8879.0,1.0,194.0,21659.0,,,,,,24622
05/03/2021,Sikkim,23624.0,880.0,77.0,23624.0,3822.0,13967.0,9655.0,2.0,201.0,23423.0,,,,,,27446
06/03/2021,Sikkim,25221.0,931.0,77.0,25221.0,4256.0,14924.0,10295.0,2.0,201.0,25020.0,,,,,,29477
07/03/2021,Sikkim,25221.0,963.0,77.0,25221.0,4256.0,14924.0,10295.0,2.0,201.0,25020.0,,,,,,29477
08/03/2021,Sikkim,27834.0,1004.0,83.0,27834.0,5204.0,16402.0,11429.0,3.0,208.0,27626.0,,,,,,33038
09/03/2021,Sikkim,30915.0,5210.0,28.0,24975.0,5940.0,17217.0,13694.0,4.0,0.0,30915.0,,,,,,30915
10/03/2021,Sikkim,34629.0,7250.0,39.0,28118.0,6511.0,19155.0,15470.0,4.0,0.0,34629.0,,,,,,34629
11/03/2021,Sikkim,38361.0,8520.0,39.0,31053.0,7308.0,20856.0,17500.0,5.0,0.0,38360.0,,,,,,38361
12/03/2021,Sikkim,41096.0,7050.0,34.0,33511.0,7585.0,22241.0,18850.0,5.0,0.0,41095.0,,,,,,41096
13/03/2021,Sikkim,41351.0,1150.0,6.0,33766.0,7585.0,22392.0,18954.0,5.0,0.0,41350.0,,,,,,41351
14/03/2021,Sikkim,41351.0,0.0,0.0,33766.0,7585.0,22392.0,18954.0,5.0,0.0,41350.0,,,,,,41351
15/03/2021,Sikkim,44207.0,6230.0,32.0,36344.0,7863.0,23917.0,20285.0,5.0,0.0,44206.0,,,,,,44207
16/03/2021,Sikkim,42816.0,4880.0,24.0,42816.0,8138.0,24070.0,18741.0,5.0,0.0,50954.0,177.0,2619.0,12152.0,10291.0,17744.0,50954
17/03/2021,Sikkim,46124.0,7400.0,41.0,46124.0,8507.0,25843.0,20276.0,5.0,0.0,54631.0,182.0,2662.0,12274.0,10988.0,20190.0,54631
18/03/2021,Sikkim,48290.0,7110.0,39.0,48290.0,9022.0,26911.0,21374.0,5.0,0.0,57312.0,184.0,2707.0,12342.0,11515.0,21716.0,57312
19/03/2021,Sikkim,50370.0,5210.0,28.0,50370.0,9519.0,27973.0,22392.0,5.0,0.0,59889.0,185.0,2729.0,12417.0,12090.0,23123.0,59889
20/03/2021,Sikkim,51788.0,3850.0,21.0,51788.0,9861.0,28737.0,23046.0,5.0,0.0,61649.0,185.0,2733.0,12485.0,12395.0,24164.0,61649
21/03/2021,Sikkim,51854.0,0.0,0.0,51854.0,9862.0,28778.0,23071.0,5.0,0.0,61716.0,185.0,2732.0,12484.0,12408.0,24219.0,61716
22/03/2021,Sikkim,53523.0,5200.0,28.0,53523.0,10972.0,29656.0,23862.0,5.0,0.0,64495.0,187.0,2743.0,12580.0,12774.0,25414.0,64495
23/03/2021,Sikkim,55534.0,5550.0,31.0,55534.0,11747.0,30675.0,24854.0,5.0,0.0,67281.0,187.0,2789.0,12630.0,13174.0,26929.0,67281
24/03/2021,Sikkim,57257.0,4800.0,29.0,57257.0,12031.0,31566.0,25686.0,5.0,0.0,69288.0,189.0,2825.0,12742.0,13545.0,28133.0,69288
25/03/2021,Sikkim,58846.0,5250.0,29.0,58846.0,12178.0,32379.0,26461.0,6.0,0.0,71024.0,190.0,2871.0,12798.0,13940.0,29224.0,71024
